Date,NSE,Gold,Bonds
2010-06-29,121.2699966430664,66.73184967041016,5256.14990234375
2010-06-30,121.68000030517578,66.82960510253906,5312.5
2010-07-01,117.04000091552734,66.80022430419922,5251.39990234375
2010-07-02,118.48999786376953,66.68109130859375,5237.10009765625
2010-07-06,116.51000213623047,66.84221649169922,5289.0498046875
2010-07-07,117.7300033569336,66.6321029663086,5241.10009765625
2010-07-08,117.20999908447266,66.47103118896484,5296.85009765625
2010-07-09,118.36000061035156,66.2958984375,5352.4501953125
2010-07-12,117.33999633789062,66.40798950195312,5383.0
2010-07-13,118.36000061035156,66.07878875732422,5400.64990234375
2010-07-14,118.30000305175781,66.40798950195312,5386.14990234375
2010-07-15,118.2300033569336,66.75120544433594,5378.75
2010-07-16,116.66999816894531,67.13636779785156,5393.89990234375
2010-07-19,115.7300033569336,66.96125793457031,5386.4501953125
2010-07-20,116.6500015258789,67.03133392333984,5368.0
2010-07-21,115.8499984741211,67.45849609375,5399.35009765625
2010-07-22,116.86000061035156,67.08734130859375,5441.9501953125
2010-07-23,116.08999633789062,66.87025451660156,5449.10009765625
2010-07-26,115.5199966430664,66.84919738769531,5418.60009765625
2010-07-27,113.51000213623047,66.61814880371094,5430.60009765625
2010-07-28,113.77999877929688,66.90526580810547,5397.5498046875
2010-07-29,114.29000091552734,67.04531860351562,5408.89990234375
2010-07-30,115.48999786376953,67.4375,5367.60009765625
2010-08-02,115.54000091552734,67.22895812988281,5431.64990234375
2010-08-03,115.98999786376953,67.54496002197266,5439.5498046875
2010-08-04,116.72000122070312,67.26409912109375,5467.85009765625
2010-08-05,116.9800033569336,67.58712768554688,5447.10009765625
2010-08-06,117.83999633789062,68.02947998046875,5439.25
2010-08-09,117.4000015258789,68.01539611816406,5486.14990234375
2010-08-10,117.7300033569336,68.35950469970703,5460.7001953125
2010-08-11,117.33999633789062,68.74571990966797,5420.60009765625
2010-08-12,118.7699966430664,68.57020568847656,5416.4501953125
2010-08-13,118.73999786376953,68.86512756347656,5452.10009765625
2010-08-16,119.7300033569336,69.36366271972656,5418.2998046875
2010-08-17,119.75,69.01256561279297,5414.14990234375
2010-08-18,120.22000122070312,68.94236755371094,5479.14990234375
2010-08-19,120.38999938964844,69.25128173828125,5540.2001953125
2010-08-20,119.97000122070312,69.026611328125,5530.64990234375
2010-08-23,119.77999877929688,69.1178970336914,5543.5
2010-08-24,120.36000061035156,69.66564178466797,5505.10009765625
2010-08-25,121.36000061035156,69.34964752197266,5462.35009765625
2010-08-26,120.95999908447266,69.66564178466797,5477.89990234375
2010-08-27,121.01000213623047,68.86512756347656,5408.7001953125
2010-08-30,120.91000366210938,69.3917465209961,5415.4501953125
2010-08-31,122.08000183105469,69.70072937011719,5402.39990234375
2010-09-01,121.69000244140625,69.19879913330078,5471.85009765625
2010-09-02,122.29000091552734,68.91014099121094,5486.14990234375
2010-09-03,121.86000061035156,68.51597595214844,5479.39990234375
2010-09-07,122.69999694824219,69.05799865722656,5604.0
2010-09-08,122.70999908447266,68.8678970336914,5607.85009765625
2010-09-09,121.55999755859375,68.32586669921875,5640.0498046875
2010-09-13,121.62000274658203,68.45264434814453,5760.0
2010-09-14,124.0199966430664,68.7975082397461,5795.5498046875
2010-09-15,123.94000244140625,68.55818176269531,5860.9501953125
2010-09-16,124.62999725341797,68.31884765625,5828.7001953125
2010-09-17,124.54000091552734,68.47370147705078,5884.9501953125
2010-09-20,124.87000274658203,68.68486022949219,5980.4501953125
2010-09-21,126.01000213623047,69.32552337646484,6009.0498046875
2010-09-22,126.19999694824219,69.43111419677734,5991.0
2010-09-23,126.30000305175781,69.52965545654297,5959.5498046875
2010-09-24,126.69000244140625,69.18472290039062,6018.2998046875
2010-09-27,126.72000122070312,69.71974182128906,6035.64990234375
2010-09-28,127.8499984741211,69.95205688476562,6029.5
2010-09-29,127.94999694824219,69.78305053710938,5991.2998046875
2010-09-30,127.91000366210938,69.69863891601562,6029.9501953125
2010-10-01,128.91000366210938,69.73599243164062,6143.39990234375
2010-10-04,128.4600067138672,69.98300170898438,6159.4501953125
2010-10-05,130.99000549316406,69.99707794189453,6145.7998046875
2010-10-06,131.80999755859375,70.44869232177734,6186.4501953125
2010-10-07,130.3699951171875,70.51924133300781,6120.2998046875
2010-10-08,131.66000366210938,70.54745483398438,6103.4501953125
2010-10-11,132.2899932861328,70.61802673339844,6135.85009765625
2010-10-12,131.9600067138672,70.41341400146484,6090.89990234375
2010-10-13,134.07000732421875,70.41341400146484,6233.89990234375
2010-10-14,134.75,70.01117706298828,6177.35009765625
2010-10-15,133.67999267578125,69.70783996582031,6062.64990234375
2010-10-18,134.27999877929688,70.0394287109375,6075.9501953125
2010-10-19,130.11000061035156,70.27930450439453,6027.2998046875
2010-10-20,131.32000732421875,70.23698425292969,5982.10009765625
2010-10-21,129.47000122070312,69.8488998413086,6101.5
2010-10-22,129.72999572753906,69.87004852294922,6066.0498046875
2010-10-25,130.85000610351562,69.8488998413086,6105.7998046875
2010-10-26,130.8800048828125,69.38319396972656,6082.0
2010-10-27,129.52000427246094,68.98100280761719,6012.64990234375
2010-10-28,131.24000549316406,69.38319396972656,5987.7001953125
2010-10-29,132.6199951171875,69.69371795654297,6017.7001953125
2010-11-01,131.9199981689453,69.57697296142578,6117.5498046875
2010-11-02,132.49000549316406,69.81037902832031,6119.0
2010-11-03,131.57000732421875,70.03668975830078,6160.5
2010-11-04,136.02999877929688,70.60252380371094,6281.7998046875
2010-11-08,137.77999877929688,70.3266830444336,6273.2001953125
2010-11-09,135.58999633789062,69.73258972167969,6301.5498046875
2010-11-10,137.24000549316406,69.99429321289062,6275.7001953125
2010-11-11,137.66000366210938,69.9164810180664,6194.25
2010-11-12,133.69000244140625,69.33646392822266,6071.64990234375
2010-11-15,132.4199981689453,68.4453353881836,6121.60009765625
2010-11-16,130.97000122070312,68.95452880859375,5988.7001953125
2010-11-18,132.08999633789062,68.59383392333984,5998.7998046875
2010-11-19,132.1999969482422,68.73523712158203,5890.2998046875
2010-11-22,133.47999572753906,69.1030502319336,6010.0
2010-11-23,134.41000366210938,69.24449920654297,5934.75
2010-11-24,134.17999267578125,68.50187683105469,5865.75
2010-11-26,133.11000061035156,68.79893493652344,5751.9501953125
2010-11-29,133.50999450683594,68.94749450683594,5830.0
2010-11-30,135.4199981689453,69.0677490234375,5862.7001953125
2010-12-01,135.3800048828125,68.159423828125,5960.89990234375
2010-12-02,135.1999969482422,67.98927307128906,6011.7001953125
2010-12-03,138.07000732421875,67.99635314941406,5992.7998046875
2010-12-06,139.11000061035156,68.42181396484375,5992.25
2010-12-07,136.5,67.28732299804688,5976.5498046875
2010-12-08,134.7899932861328,66.7129898071289,5903.7001953125
2010-12-09,135.3699951171875,66.85478210449219,5766.5
2010-12-10,135.41000366210938,66.28759002685547,5857.35009765625
2010-12-13,136.0500030517578,66.50025939941406,5907.64990234375
2010-12-14,136.17999267578125,65.79833984375,5944.10009765625
2010-12-15,134.6999969482422,65.52891540527344,5892.2998046875
2010-12-16,133.80999755859375,65.91893005371094,5948.75
2010-12-20,135.11000061035156,66.47901916503906,5947.0498046875
2010-12-21,135.32000732421875,66.62080383300781,6000.64990234375
2010-12-22,135.0500030517578,66.43647766113281,5984.39990234375
2010-12-23,134.66000366210938,66.20247650146484,5980.0
2010-12-27,135.02000427246094,66.45775604248047,5998.10009765625
2010-12-28,137.22000122070312,65.75965881347656,5996.0
2010-12-29,137.7100067138672,66.49898529052734,6060.35009765625
2010-12-30,137.02999877929688,66.36390686035156,6101.85009765625
2010-12-31,138.72000122070312,66.69804382324219,6134.5
2011-01-03,138.0,66.49182891845703,6157.60009765625
2011-01-04,134.75,66.64828491210938,6146.35009765625
2011-01-05,134.3699951171875,65.93024444580078,6079.7998046875
2011-01-06,133.8300018310547,66.27151489257812,6048.25
2011-01-07,133.5800018310547,66.71220397949219,5904.60009765625
2011-01-10,134.1199951171875,66.93976593017578,5762.85009765625
2011-01-11,134.91000366210938,66.67669677734375,5754.10009765625
2011-01-12,135.4600067138672,66.48475646972656,5863.25
2011-01-13,134.0500030517578,66.93267822265625,5751.89990234375
2011-01-14,132.69000244140625,66.74779510498047,5654.5498046875
2011-01-18,133.42999267578125,66.5842056274414,5724.0498046875
2011-01-19,133.72000122070312,66.75492095947266,5691.0498046875
2011-01-20,131.1999969482422,66.23593139648438,5711.60009765625
2011-01-21,131.02999877929688,66.45635223388672,5696.5
2011-01-24,130.36000061035156,66.46347045898438,5743.25
2011-01-25,130.10000610351562,66.7975845336914,5687.39990234375
2011-01-27,127.93000030517578,66.64116668701172,5604.2998046875
2011-01-28,130.27999877929688,66.94689178466797,5512.14990234375
2011-01-31,129.8699951171875,66.683837890625,5505.89990234375
2011-02-01,130.8000030517578,66.373779296875,5417.2001953125
2011-02-02,130.4499969482422,66.21699523925781,5432.0
2011-02-03,132.1999969482422,65.83930969238281,5526.75
2011-02-04,131.66000366210938,65.43303680419922,5395.75
2011-02-07,131.67999267578125,65.40457916259766,5396.0
2011-02-08,133.13999938964844,64.95555877685547,5312.5498046875
2011-02-09,133.07000732421875,65.32612609863281,5253.5498046875
2011-02-10,132.85000610351562,65.11238098144531,5225.7998046875
2011-02-11,132.32000732421875,65.41166687011719,5310.0
2011-02-14,132.9499969482422,65.43303680419922,5456.0
2011-02-15,133.97000122070312,65.5826644897461,5481.0
2011-02-16,134.10000610351562,65.49002075195312,5481.7001953125
2011-02-17,135.0399932861328,65.73238372802734,5546.4501953125
2011-02-18,135.41000366210938,65.71815490722656,5458.9501953125
2011-02-22,136.2899932861328,66.35244750976562,5469.2001953125
2011-02-23,137.50999450683594,66.1884765625,5437.35009765625
2011-02-24,136.47999572753906,66.35954284667969,5262.7001953125
2011-02-25,137.3800048828125,66.57331848144531,5303.5498046875
2011-02-28,137.66000366210938,66.54483032226562,5333.25
2011-03-01,140.02999877929688,66.62059020996094,5522.2998046875
2011-03-03,138.08999633789062,65.82051849365234,5536.2001953125
2011-03-04,139.35000610351562,66.29193115234375,5538.75
2011-03-07,139.72000122070312,66.12769317626953,5463.14990234375
2011-03-08,139.36000061035156,65.97054290771484,5520.7998046875
2011-03-09,139.41000366210938,66.35623168945312,5531.0
2011-03-10,137.77000427246094,66.92056274414062,5494.39990234375
2011-03-11,138.22000122070312,66.76343536376953,5445.4501953125
2011-03-14,138.86000061035156,66.9134750366211,5531.5
2011-03-15,136.27000427246094,67.15632629394531,5449.64990234375
2011-03-16,136.24000549316406,67.7278060913086,5511.14990234375
2011-03-17,136.97000122070312,67.52069091796875,5446.64990234375
2011-03-18,138.3699951171875,67.4777603149414,5373.7001953125
2011-03-21,139.13999938964844,67.12773132324219,5364.75
2011-03-22,139.0500030517578,67.16346740722656,5413.85009765625
2011-03-23,140.33999633789062,67.0777816772461,5480.25
2011-03-24,139.22000122070312,66.73486328125,5522.39990234375
2011-03-25,139.25999450683594,66.55626678466797,5654.25
2011-03-28,138.5399932861328,66.57777404785156,5687.25
2011-03-29,138.2100067138672,66.38482666015625,5736.35009765625
2011-03-30,138.6699981689453,66.6134262084961,5787.64990234375
2011-03-31,139.86000061035156,66.44192504882812,5833.75
2011-04-01,139.1999969482422,66.58378601074219,5826.0498046875
2011-04-04,139.83999633789062,66.73419952392578,5908.4501953125
2011-04-05,142.0500030517578,66.39752197265625,5910.0498046875
2011-04-06,142.3800048828125,66.1110610961914,5891.75
2011-04-07,142.50999450683594,66.11824798583984,5885.7001953125
2011-04-08,143.66000366210938,65.9248275756836,5842.0
2011-04-11,142.63999938964844,66.01078033447266,5785.7001953125
2011-04-13,141.89999389648438,66.64109802246094,5911.5
2011-04-15,145.0500030517578,66.90612030029297,5824.5498046875
2011-04-18,145.92999267578125,67.07083892822266,5729.10009765625
2011-04-19,145.92999267578125,67.15680694580078,5740.75
2011-04-20,146.5,66.89181518554688,5851.64990234375
2011-04-21,146.74000549316406,66.94192504882812,5884.7001953125
2011-04-25,146.8699951171875,67.17829132080078,5874.5
2011-04-26,146.3800048828125,67.4648208618164,5868.39990234375
2011-04-27,149.1999969482422,67.27143096923828,5833.89990234375
2011-04-28,149.82000732421875,67.52926635742188,5785.4501953125
2011-04-29,152.3699951171875,67.6653823852539,5749.5
2011-05-02,150.41000366210938,67.64452362060547,5701.2998046875
2011-05-03,149.8800048828125,67.82405090332031,5565.25
2011-05-04,147.72999572753906,67.99639129638672,5537.14990234375
2011-05-05,143.47000122070312,68.33395385742188,5459.85009765625
2011-05-06,145.3000030517578,68.36981201171875,5551.4501953125
2011-05-09,147.3800048828125,68.4703598022461,5551.10009765625
2011-05-10,147.89999389648438,68.1399917602539,5541.25
2011-05-11,146.5399932861328,68.3841781616211,5565.0498046875
2011-05-12,146.58999633789062,68.23336791992188,5486.14990234375
2011-05-13,145.6300048828125,68.49907684326172,5544.75
2011-05-16,145.3699951171875,68.66424560546875,5499.0
2011-05-17,144.74000549316406,68.86527252197266,5438.9501953125
2011-05-18,145.60000610351562,68.4703598022461,5420.60009765625
2011-05-19,145.64999389648438,68.5421371459961,5428.10009765625
2011-05-20,147.49000549316406,68.7072982788086,5486.35009765625
2011-05-23,147.8300018310547,68.80067443847656,5386.5498046875
2011-05-24,148.58999633789062,68.87248992919922,5394.85009765625
2011-05-25,148.5800018310547,68.8796615600586,5348.9501953125
2011-05-26,148.22000122070312,69.26026916503906,5412.35009765625
2011-05-27,149.6999969482422,69.25305938720703,5476.10009765625
2011-06-01,149.91000366210938,69.93234252929688,5592.0
2011-06-02,149.5,69.514892578125,5550.35009765625
2011-06-03,150.22000122070312,69.78836822509766,5516.75
2011-06-06,150.47999572753906,69.74517059326172,5532.0498046875
2011-06-07,150.4199981689453,69.87480926513672,5556.14990234375
2011-06-08,149.80999755859375,70.0260009765625,5526.85009765625
2011-06-09,150.55999755859375,69.74517059326172,5521.0498046875
2011-06-10,149.24000549316406,69.96835327148438,5485.7998046875
2011-06-13,147.77000427246094,69.81719207763672,5482.7998046875
2011-06-14,148.6699981689453,69.26283264160156,5500.5
2011-06-15,149.1199951171875,70.0115737915039,5447.5
2011-06-16,148.97000122070312,70.20598602294922,5396.75
2011-06-17,149.94000244140625,70.1555404663086,5366.39990234375
2011-06-20,150.02999877929688,70.04752349853516,5257.89990234375
2011-06-21,150.75999450683594,69.95398712158203,5275.85009765625
2011-06-22,150.99000549316406,69.9251708984375,5278.2998046875
2011-06-23,148.33999633789062,70.29241180419922,5320.0
2011-06-24,146.25999450683594,70.58751678466797,5471.25
2011-06-27,145.72999572753906,70.31401824951172,5526.60009765625
2011-06-28,146.24000549316406,69.66600799560547,5545.2998046875
2011-06-29,147.17999267578125,69.24845123291016,5600.4501953125
2011-06-30,146.0,69.01091766357422,5647.39990234375
2011-07-01,144.92999267578125,68.83843231201172,5627.2001953125
2011-07-05,147.6300048828125,69.27139282226562,5632.10009765625
2011-07-06,148.91000366210938,69.39411163330078,5625.4501953125
2011-07-07,149.14999389648438,69.12708282470703,5728.9501953125
2011-07-08,150.25,69.86321258544922,5660.64990234375
2011-07-11,151.58999633789062,70.39718627929688,5616.10009765625
2011-07-12,152.77000427246094,70.49823760986328,5526.14990234375
2011-07-13,154.13999938964844,70.61369323730469,5585.4501953125
2011-07-15,155.1999969482422,70.49823760986328,5581.10009765625
2011-07-18,156.57000732421875,70.45491027832031,5567.0498046875
2011-07-19,154.66000366210938,70.72193908691406,5613.5498046875
2011-07-20,156.02000427246094,70.37554931640625,5567.0498046875
2011-07-21,154.8300018310547,69.98583984375,5541.60009765625
2011-07-22,156.1199951171875,70.25284576416016,5633.9501953125
2011-07-25,157.33999633789062,70.02913665771484,5680.2998046875
2011-07-26,157.77000427246094,70.32508087158203,5574.85009765625
2011-07-27,157.19000244140625,70.20956420898438,5546.7998046875
2011-07-28,157.32000732421875,70.34669494628906,5487.75
2011-07-29,158.2899932861328,71.19819641113281,5482.0
2011-08-01,157.72000122070312,71.45720672607422,5516.7998046875
2011-08-02,161.52000427246094,72.115478515625,5456.5498046875
2011-08-03,161.49000549316406,72.17335510253906,5404.7998046875
2011-08-04,160.63999938964844,73.1282730102539,5331.7998046875
2011-08-05,161.75,72.28191375732422,5211.25
2011-08-08,167.1199951171875,73.43206787109375,5118.5
2011-08-09,168.61000061035156,73.8589096069336,5072.85009765625
2011-08-10,174.5800018310547,74.8354721069336,5161.0
2011-08-11,170.75,73.7359390258789,5138.2998046875
2011-08-12,169.97000122070312,74.24954223632812,5072.9501953125
2011-08-16,173.9199981689453,74.31464385986328,5035.7998046875
2011-08-17,174.4199981689453,74.8354721069336,5056.60009765625
2011-08-18,177.72000122070312,75.22614288330078,4944.14990234375
2011-08-19,179.9499969482422,75.3056640625,4845.64990234375
2011-08-22,184.58999633789062,75.168212890625,4898.7998046875
2011-08-23,177.6699981689453,74.86437225341797,4948.89990234375
2011-08-24,171.64999389648438,74.06140899658203,4888.89990234375
2011-08-25,172.36000061035156,74.5171890258789,4839.60009765625
2011-08-26,177.47000122070312,74.75588989257812,4747.7998046875
2011-08-29,173.88999938964844,74.2640151977539,4919.60009765625
2011-08-30,179.10000610351562,74.77754974365234,5001.0
2011-09-02,183.24000549316406,75.79244995117188,5040.0
2011-09-06,182.89999389648438,75.89401245117188,5064.2998046875
2011-09-07,177.0800018310547,75.48800659179688,5124.64990234375
2011-09-08,181.80999755859375,75.85768127441406,5153.25
2011-09-09,180.6999969482422,76.22750091552734,5059.4501953125
2011-09-12,176.6699981689453,75.9955062866211,4946.7998046875
2011-09-13,178.5399932861328,75.770751953125,4940.9501953125
2011-09-14,177.2100067138672,75.81424713134766,5012.5498046875
2011-09-15,174.39999389648438,75.24872589111328,5075.7001953125
2011-09-16,176.02999877929688,75.39373016357422,5084.25
2011-09-19,173.30999755859375,76.00997924804688,5031.9501953125
2011-09-20,175.77999877929688,76.11151123046875,5140.2001953125
2011-09-21,173.58999633789062,76.437744140625,5133.25
2011-09-22,169.0500030517578,77.14826965332031,4923.64990234375
2011-09-23,159.8000030517578,76.51023864746094,4867.75
2011-09-26,157.5800018310547,76.19123840332031,4835.39990234375
2011-09-27,160.6300048828125,75.68370819091797,4971.25
2011-09-28,156.22000122070312,75.69823455810547,4945.89990234375
2011-09-29,157.6999969482422,75.69823455810547,5015.4501953125
2011-09-30,158.05999755859375,76.17674255371094,4943.25
2011-10-03,160.9600067138672,76.88214874267578,4849.5
2011-10-04,157.63999938964844,76.48983764648438,4772.14990234375
2011-10-05,159.4600067138672,76.17024230957031,4751.2998046875
2011-10-07,159.17999267578125,75.24757385253906,4888.0498046875
2011-10-10,163.27000427246094,74.45572662353516,4979.60009765625
2011-10-11,162.10000610351562,74.70271301269531,4974.35009765625
2011-10-12,163.25999450683594,74.44850158691406,5099.39990234375
2011-10-13,162.3000030517578,74.74634552001953,5077.85009765625
2011-10-14,163.39999389648438,74.37580871582031,5132.2998046875
2011-10-17,162.6199951171875,74.86255645751953,5118.25
2011-10-18,161.83999633789062,74.78266143798828,5037.5
2011-10-19,159.8699951171875,74.89889526367188,5139.14990234375
2011-10-20,157.77000427246094,74.74634552001953,5091.89990234375
2011-10-21,159.52000427246094,74.60823822021484,5049.9501953125
2011-10-24,161.02000427246094,74.57200622558594,5098.35009765625
2011-10-25,165.58999633789062,75.21122741699219,5191.60009765625
2011-10-28,169.6199951171875,74.20146179199219,5360.7001953125
2011-10-31,167.33999633789062,75.19673919677734,5326.60009765625
2011-11-01,167.3800048828125,76.09860229492188,5257.9501953125
2011-11-02,169.05999755859375,75.91667175292969,5258.4501953125
2011-11-03,171.72000122070312,75.56000518798828,5265.75
2011-11-04,170.85000610351562,75.7856216430664,5284.2001953125
2011-11-08,173.52999877929688,75.53084564208984,5289.35009765625
2011-11-09,172.07000732421875,76.20056915283203,5221.0498046875
2011-11-11,173.9600067138672,75.47989654541016,5168.85009765625
2011-11-14,173.1999969482422,75.95304107666016,5148.35009765625
2011-11-15,173.36000061035156,75.85113525390625,5068.5
2011-11-16,171.50999450683594,76.12774658203125,5030.4501953125
2011-11-17,167.10000610351562,76.28063201904297,4934.75
2011-11-18,167.6199951171875,75.99674224853516,4905.7998046875
2011-11-21,163.5,76.2078857421875,4778.35009765625
2011-11-22,165.30999755859375,76.44078826904297,4812.35009765625
2011-11-23,164.8300018310547,76.70282745361328,4706.4501953125
2011-11-25,163.39999389648438,76.215087890625,4710.0498046875
2011-11-28,166.6300048828125,76.2224349975586,4851.2998046875
2011-11-29,166.8800048828125,76.07681274414062,4805.10009765625
2011-11-30,170.1300048828125,75.63278198242188,4832.0498046875
2011-12-01,169.6300048828125,75.61088562011719,4936.85009765625
2011-12-02,169.82000732421875,75.94640350341797,5050.14990234375
2011-12-05,167.32000732421875,75.90262603759766,5039.14990234375
